rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,source_file,match_id,match_label,tournament,year,round,game_id,player_A_name,player_B_name,chen_role,opponent_role,opponent_name,shot_by_name,is_chen_shot,shot_type_clean,point_winner_name,point_won_by_chen,win_reason_clean,lose_reason_clean
7,19.0,00:09:36,14410.0,4,3,B,2,Clear,1.0,,1.0,4,768.0,259.0,,5,868.0,583.0,,,,,8,722.0,273.0,8,698.0,499.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Clear,,,,
7,20.0,00:09:37,14436.0,4,3,A,2,Drop Shot,,,1.0,5,868.0,583.0,,5,506.0,331.0,,,,,5,835.0,590.0,8,676.0,288.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Drop,,,,
7,21.0,00:09:38,14458.0,4,3,B,2,Net Shot,,,2.0,5,506.0,331.0,,2,468.0,398.0,,,,,8,540.0,328.0,8,727.0,556.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
7,22.0,00:09:39,14489.0,4,3,A,2,Lift,,1.0,2.0,2,468.0,398.0,,4,744.0,261.0,,,,,2,494.0,432.0,8,585.0,326.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,,,,
7,23.0,00:09:40,14520.0,4,3,B,2,Clear,1.0,,1.0,4,744.0,261.0,,5,825.0,578.0,,,,,13,712.0,249.0,8,624.0,460.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Clear,,,,
7,24.0,00:09:41,14545.0,4,3,A,2,Clear,,,1.0,5,825.0,578.0,,4,744.0,264.0,,,,,8,780.0,568.0,8,696.0,280.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Clear,,,,
7,25.0,00:09:43,14579.0,4,3,B,2,Half Smash,1.0,,1.0,4,744.0,264.0,,5,835.0,496.0,,,,,4,734.0,261.0,8,681.0,530.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Smash,,,,
7,26.0,00:09:43,14598.0,4,3,A,2,Net Block,,,2.0,5,835.0,496.0,,6,746.0,326.0,,,,,8,758.0,525.0,9,717.0,264.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,,,,
7,27.0,00:09:45,14626.0,4,3,B,2,Push,,1.0,2.0,6,746.0,326.0,,6,456.0,547.0,,,,,8,732.0,333.0,8,753.0,480.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Push,,,,
7,28.0,00:09:45,14649.0,4,3,A,2,Rear-court Drive,,1.0,2.0,6,456.0,547.0,,3,530.0,271.0,,,,,8,530.0,576.0,8,633.0,307.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Drive,,,,
7,29.0,00:09:46,14666.0,4,3,B,2,Half Smash,,,1.0,3,530.0,271.0,,8,724.0,501.0,,,,,8,580.0,288.0,8,602.0,544.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Smash,,,,
7,30.0,00:09:47,14682.0,4,3,A,2,Net Block,,,2.0,8,724.0,501.0,,2,811.0,340.0,,,,,8,667.0,535.0,5,520.0,273.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,,,,
7,31.0,00:09:48,14711.0,4,3,B,2,Lift,,1.0,2.0,2,811.0,340.0,,3,820.0,621.0,,,,,2,760.0,338.0,8,722.0,492.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,,,,
7,32.0,00:09:49,14746.0,4,3,A,2,Clear,,,1.0,3,820.0,621.0,,3,516.0,264.0,,,,,8,765.0,585.0,8,715.0,321.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Clear,,,,
7,33.0,00:09:51,14783.0,4,3,B,2,Drop Shot,,,1.0,3,516.0,264.0,,2,451.0,424.0,,,,,3,540.0,259.0,8,652.0,535.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Drop,,,,
7,34.0,00:09:52,14807.0,4,3,A,2,Cross-court Net Shot,,1.0,2.0,2,451.0,424.0,,2,777.0,345.0,,,,,6,480.0,470.0,8,576.0,295.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
7,35.0,00:09:53,14834.0,4,3,B,3,Net Block,,1.0,2.0,2,777.0,345.0,2.0,2,789.0,343.0,Failed to Cross Net,Opponent Failed to Cross Net,A,,7,645.0,360.0,2,453.0,427.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Block,Chen Long,TRUE,Opponent Failed to Cross Net,Opponent Failed to Cross Net
8,1.0,00:10:54,16367.0,4,4,A,1,Short Serve,,1.0,2.0,,,,,8,592.0,328.0,,,,,8,640.0,489.0,8,573.0,309.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Short Serve,,,,
8,2.0,00:10:55,16392.0,4,4,B,2,Net Shot,,,2.0,8,592.0,328.0,,7,736.0,405.0,,,,,7,576.0,336.0,8,648.0,489.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
8,3.0,00:10:56,16412.0,4,4,A,2,Lift,,,2.0,7,736.0,405.0,,3,523.0,266.0,,,,,7,715.0,432.0,8,640.0,316.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,,,,
8,4.0,00:10:57,16446.0,4,4,B,2,Drop Shot,,,1.0,3,523.0,266.0,,1,775.0,444.0,,,,,3,540.0,256.0,8,640.0,472.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Drop,,,,
8,5.0,00:10:58,16467.0,4,4,A,2,Net Shot,,,2.0,1,775.0,444.0,,2,758.0,348.0,,,,,8,751.0,460.0,9,592.0,271.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
8,6.0,00:10:59,16490.0,4,4,B,2,Net Shot,,1.0,2.0,2,758.0,348.0,,1,792.0,400.0,,,,,7,736.0,350.0,8,715.0,475.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
8,7.0,00:11:00,16513.0,4,4,A,2,Lift,,,2.0,1,792.0,400.0,,9,705.0,259.0,,,,,1,765.0,424.0,8,688.0,331.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,,,,
8,8.0,00:11:02,16552.0,4,4,B,2,Clear,1.0,,1.0,9,705.0,259.0,,8,554.0,571.0,,,,,9,708.0,266.0,8,686.0,489.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Clear,,,,
8,9.0,00:11:03,16578.0,4,4,A,3,Half Smash,1.0,,1.0,8,554.0,571.0,2.0,11,820.0,285.0,Out,Opponent Out,B,,8,607.0,549.0,8,636.0,288.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Smash,Chou Tien Chen,FALSE,Opponent Out,Opponent Out
9,1.0,00:11:18,16959.0,4,5,B,1,Long Serve,,1.0,2.0,,,,,8,753.0,571.0,,,,,8,616.0,319.0,8,708.0,518.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Serve,,,,
9,2.0,00:11:19,16986.0,4,5,A,2,Half Smash,,,1.0,8,753.0,571.0,,6,760.0,302.0,,,,,8,727.0,556.0,8,616.0,314.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Smash,,,,
9,3.0,00:11:20,17000.0,4,5,B,2,Net Block,,1.0,2.0,6,760.0,302.0,,1,792.0,412.0,,,,,8,640.0,307.0,8,734.0,590.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Block,,,,
9,4.0,00:11:20,17023.0,4,5,A,2,Net Shot,,,2.0,1,792.0,412.0,,2,760.0,357.0,,,,,7,736.0,441.0,8,660.0,307.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
9,5.0,00:11:21,17045.0,4,5,B,2,Net Shot,,1.0,2.0,2,760.0,357.0,,1,789.0,405.0,,,,,7,736.0,357.0,7,724.0,451.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Shot,,,,
9,6.0,00:11:22,17064.0,4,5,A,2,Lift,,,2.0,1,789.0,405.0,,6,736.0,300.0,,,,,1,760.0,412.0,7,710.0,350.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,,,,
9,7.0,00:11:23,17097.0,4,5,B,3,Smash,1.0,,1.0,6,736.0,300.0,,8,537.0,556.0,Opponent Landing Winner,Landing Winner,B,,8,727.0,316.0,8,705.0,484.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Smash,Chou Tien Chen,FALSE,Winner,Winner
10,1.0,00:11:41,17537.0,4,6,B,1,Short Serve,,1.0,2.0,,,,,2,480.0,434.0,,,,,8,638.0,319.0,8,552.0,513.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Short Serve,,,,
10,2.0,00:11:42,17560.0,4,6,A,2,Push,,1.0,2.0,2,480.0,434.0,,9,691.0,268.0,,,,,7,535.0,453.0,8,619.0,307.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Push,,,,
10,3.0,00:11:43,17591.0,4,6,B,2,Clear,1.0,,1.0,9,691.0,268.0,,8,782.0,552.0,,,,,9,698.0,264.0,8,669.0,506.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Clear,,,,
10,4.0,00:11:44,17613.0,4,6,A,2,Half Smash,,,1.0,8,782.0,552.0,,6,784.0,309.0,,,,,8,734.0,547.0,8,672.0,280.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Smash,,,,
10,5.0,00:11:44,17624.0,4,6,B,2,Defensive Lift,,,2.0,6,784.0,309.0,,8,770.0,580.0,,,,,8,636.0,297.0,8,760.0,583.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,,,,
10,6.0,00:11:46,17654.0,4,6,A,2,Smash,,,1.0,8,770.0,580.0,,8,544.0,307.0,,,,,8,756.0,568.0,8,616.0,292.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Smash,,,,
10,7.0,00:11:46,17665.0,4,6,B,2,Net Block,,,2.0,8,544.0,307.0,,2,468.0,446.0,,,,,8,576.0,295.0,8,782.0,573.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Net Block,,,,
10,8.0,00:11:47,17692.0,4,6,A,3,Lift,,1.0,2.0,2,468.0,446.0,2.0,13,511.0,244.0,Out,Opponent Out,B,,7,506.0,448.0,8,585.0,307.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,Chou Tien Chen,FALSE,Opponent Out,Opponent Out
11,1.0,00:12:05,18145.0,5,6,B,1,Short Serve,,1.0,2.0,,,,,7,744.0,417.0,,,,,8,624.0,319.0,8,717.0,518.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Short Serve,,,,
11,2.0,00:12:06,18165.0,5,6,A,2,Cross-court Net Shot,,,2.0,7,744.0,417.0,,7,532.0,338.0,,,,,8,712.0,470.0,8,624.0,314.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Shot,,,,
11,3.0,00:12:07,18185.0,5,6,B,2,Lift,,,2.0,7,532.0,338.0,,5,825.0,590.0,,,,,7,568.0,338.0,8,660.0,477.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,,,,
11,4.0,00:12:08,18217.0,5,6,A,2,Rear-court Drive,,,1.0,5,825.0,590.0,,8,708.0,307.0,,,,,8,760.0,583.0,8,628.0,309.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Drive,,,,
11,5.0,00:12:09,18235.0,5,6,B,2,Drop Shot,,1.0,1.0,8,708.0,307.0,,1,777.0,446.0,,,,,8,703.0,312.0,8,741.0,564.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Drop,,,,
11,6.0,00:12:10,18256.0,5,6,A,2,Lift,,,2.0,1,777.0,446.0,,4,756.0,264.0,,,,,8,746.0,470.0,8,674.0,300.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Lift,,,,
11,7.0,00:12:11,18293.0,5,6,B,2,Smash,1.0,,1.0,4,756.0,264.0,,6,489.0,513.0,,,,,4,751.0,264.0,8,710.0,504.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Smash,,,,
11,8.0,00:12:12,18306.0,5,6,A,2,Net Block,,1.0,2.0,6,489.0,513.0,,1,518.0,338.0,,,,,8,720.0,520.0,4,756.0,264.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,,,,
11,9.0,00:12:13,18333.0,5,6,B,2,Lift,,,2.0,1,518.0,338.0,,6,391.0,583.0,,,,,8,561.0,328.0,8,573.0,504.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,,,,
11,10.0,00:12:14,18362.0,5,6,A,2,Clear,,1.0,1.0,6,391.0,583.0,,3,525.0,266.0,,,,,6,420.0,583.0,8,592.0,295.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Clear,,,,
11,11.0,00:12:15,18390.0,5,6,B,2,Smash,,,1.0,3,525.0,266.0,,5,811.0,482.0,,,,,9,554.0,259.0,8,604.0,528.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Smash,,,,
11,12.0,00:12:16,18404.0,5,6,A,2,Net Block,,,2.0,5,811.0,482.0,,6,772.0,331.0,,,,,8,662.0,520.0,3,528.0,259.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Net Block,,,,
11,13.0,00:12:17,18435.0,5,6,B,3,Lift,,1.0,2.0,6,772.0,331.0,,14,343.0,604.0,Out,Opponent Out,A,,8,724.0,324.0,8,748.0,477.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,Chen Long,TRUE,Opponent Out,Opponent Out
12,1.0,00:13:01,19539.0,6,6,A,1,Short Serve,,1.0,2.0,,,,,7,688.0,336.0,,,,,8,616.0,477.0,8,715.0,300.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Short Serve,,,,
12,2.0,00:13:02,19558.0,6,6,B,2,Push,,1.0,2.0,7,688.0,336.0,,5,859.0,580.0,,,,,8,648.0,326.0,8,648.0,482.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Push,,,,
12,3.0,00:13:03,19585.0,6,6,A,2,Drop Shot,,,1.0,5,859.0,580.0,,5,504.0,321.0,,,,,5,813.0,576.0,8,636.0,300.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chen Long,TRUE,Drop,,,,
12,4.0,00:13:04,19609.0,6,6,B,2,Lift,,,2.0,5,504.0,321.0,,6,458.0,552.0,,,,,5,530.0,319.0,8,691.0,537.0,0,CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal_set1.csv,denmark_open_2019_qf_chou,Denmark Open 2019 QF,Denmark Open,2019,Quarterfinal,1,Chen Long,Chou Tien Chen,A,B,Chou Tien Chen,Chou Tien Chen,FALSE,Lift,,,,
